"Site_Name","Site_Code","Loc_Name","Loc_Code","QAQC","Plot_Name","Start_Date","Year","Spp_Code","distance_m","Common_Name","Spp_Name","Category","TSN","Comments"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",1.2,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",1.5,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",1.8,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",2.1,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",2.4,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",2.7,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",3.3,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",3.6,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",3.9,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",4.2,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",4.5,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",4.8,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",5.1,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",5.4,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",5.7,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",6,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",6.3,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",6.6,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",6.9,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",7.2,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",7.5,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",7.8,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","WATER",8.1,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",8.4,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",8.7,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",9,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",9.3,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",9.6,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",9.9,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",10.2,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",10.5,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","NONCOR",10.8,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",11.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",11.4,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",11.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",12,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",12.3,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",12.6,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",12.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",13.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",13.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",13.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",14.1,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",14.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",14.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",15,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",15.3,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",15.6,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",15.9,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",16.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",16.5,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",16.8,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",17.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",17.4,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",17.7,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",18,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",18.3,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",18.6,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",18.9,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",19.2,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",19.5,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",19.8,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",20.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",20.4,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",20.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",21,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",21.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",21.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",21.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",22.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",22.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",22.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",23.1,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",23.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",23.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",24,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",24.3,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",24.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",24.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",25.2,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",25.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",25.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",26.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","BARSPP",26.4,"Barnacles","pimarily Semibalanus balanoides","Species Group",-882,"barnacle species group (dominated by Semibalanus balanoides)"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",26.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",27,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",27.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",27.6,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",27.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",28.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",28.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",28.8,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",29.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",29.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",29.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",30,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",30.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",30.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",30.9,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",31.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",31.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",31.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",32.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",32.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCEPI",32.7,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",33,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",33.3,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",33.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",33.9,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",34.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",34.5,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",34.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",35.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ALGGRE",35.4,"Other Algae - Green","Other Algae - Green","Species Group",-897,"green algae species other than those listed"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",35.7,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",36,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","FUCSPP",36.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",36.6,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",36.9,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",37.2,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",37.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",37.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","WATER",38.1,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",38.4,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",38.7,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",39,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ULVSPP",39.3,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","WATER",39.6,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","WATER",39.9,"Water","Water","Substrate",-899,""
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","ROCK",40.2,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",40.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",40.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","PORSPP",41.1,"Laver","Porphyra spp.","Genus",11540,"seaweed genus"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",41.4,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Bass Harbor","BASHAR",0,"T2",2013-06-21,"2013","CHOMAS",41.7,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
