Site_Name,Site_Code,Loc_Name,Loc_Code,Year,Common,Species,Spp_Name,Com_Sp,Zone,variable,QAQC,mean,se,N
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0.23,0.09,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,5,5,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.64,0.64,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.01,0.01,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,7.14,4.7,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,1.26,0.62,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.16,0.09,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,1.06,1.06,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,0.33,0.33,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.08,0.08,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,15.14,5.84,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,2.23,0.61,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0.23,0.09,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,6.94,2.74,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,1.58,0.49,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2014,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.3,0.08,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,131.32,52.88,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,3.78,1.15,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.22,0.09,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,8.02,4.85,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,1.47,0.56,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.3,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,53.33,11.92,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,3.88,0.25,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.21,0.09,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,154.12,44.16,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,4.82,0.35,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0.31,0.01,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,34.65,14.27,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,2.8,0.86,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.22,0.09,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,57.6,16.31,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,3.9,0.27,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0.35,0.01,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,59.57,18.27,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,3.8,0.47,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0.2,0.08,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,14.94,9.23,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,1.92,0.67,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0.3,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,0.68,0.6,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.25,0.22,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,1.6,1.06,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,0.53,0.34,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0.08,0.08,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,2.67,1.19,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,0.89,0.38,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.11,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,2.68,2.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,0.67,0.47,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Proportion.Damaged,FALSE,0.06,0.06,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Abundance,FALSE,27.57,21.35,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,logAbundance,FALSE,1.47,1.14,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Fucus,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Abundance,FALSE,13.86,5.29,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,logAbundance,FALSE,2.18,0.59,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2015,Limpet,TECTES,Tectura testudinalis,Limpet (Tectura testudinalis),Red Algae,Proportion.Damaged,FALSE,0.3,0.08,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Abundance,FALSE,190.4,56.22,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,logAbundance,FALSE,4.87,0.55,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Ascophyllum,Proportion.Damaged,FALSE,0.36,0.01,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Abundance,FALSE,8,1.88,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,logAbundance,FALSE,1.94,0.28,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Barnacle,Proportion.Damaged,FALSE,0.38,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Abundance,FALSE,162.14,19.51,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,logAbundance,FALSE,5.06,0.12,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Fucus,Proportion.Damaged,FALSE,0.37,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Abundance,FALSE,61.34,22.16,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,logAbundance,FALSE,3.8,0.41,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Common periwinkle,LITLIT,Littorina littorea,Common periwinkle (Littorina littorea),Red Algae,Proportion.Damaged,FALSE,0.34,0.02,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Abundance,FALSE,90.66,22.66,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,logAbundance,FALSE,4.34,0.31,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Ascophyllum,Proportion.Damaged,FALSE,0.35,0.01,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Abundance,FALSE,89.6,20.61,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,logAbundance,FALSE,4.4,0.21,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Barnacle,Proportion.Damaged,FALSE,0.38,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Abundance,FALSE,172.8,30.15,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,logAbundance,FALSE,5.1,0.16,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Fucus,Proportion.Damaged,FALSE,0.37,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Smooth periwinkle,LITOBT,Littorina obtusata,Smooth periwinkle (Littorina obtusata),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Ascophyllum,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Barnacle,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Abundance,FALSE,0.54,0.54,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,logAbundance,FALSE,0.2,0.2,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Fucus,Proportion.Damaged,FALSE,0.07,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Abundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,logAbundance,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Rough periwinkle,LITSAX,Littorina saxatilis,Rough periwinkle (Littorina saxatilis),Red Algae,Proportion.Damaged,FALSE,0,0,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Abundance,FALSE,2.14,0.99,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,logAbundance,FALSE,0.73,0.32,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Ascophyllum,Proportion.Damaged,FALSE,0.19,0.08,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Abundance,FALSE,13.84,5.29,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,logAbundance,FALSE,2.14,0.61,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Barnacle,Proportion.Damaged,FALSE,0.29,0.07,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Abundance,FALSE,12.26,4.81,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,logAbundance,FALSE,2.18,0.42,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Fucus,Proportion.Damaged,FALSE,0.34,0.02,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,Abundance,FALSE,2.12,1.3,5
Acadia NP,ACAD,Bass Harbor,BASHAR,2016,Dogwhelk,NUCLAP,Nucella lapillus,Dogwhelk (Nucella lapillus),Red Algae,logAbundance,FALSE,0.67,0.41,5
