Site_Name,State,Loc_Name,Start_Date,Target_Species,Plot_Name,Spp_Name,Spp_Code,Measurement
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Dogwhelk (Nucella lapillus),NUCLAP,31
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Common periwinkle (Littorina littorea),LITLIT,25
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Dogwhelk (Nucella lapillus),NUCLAP,25
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Dogwhelk (Nucella lapillus),NUCLAP,26
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Dogwhelk (Nucella lapillus),NUCLAP,29
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Dogwhelk (Nucella lapillus),NUCLAP,30
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,8
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A3,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Common periwinkle (Littorina littorea),LITLIT,22
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Dogwhelk (Nucella lapillus),NUCLAP,15
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,8
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,8
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A4,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,7
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,8
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Ascophyllum,A5,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B1,Dogwhelk (Nucella lapillus),NUCLAP,10
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B1,Rough periwinkle (Littorina saxatilis),LITSAX,7
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B2,,,
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B3,,,
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B4,Rough periwinkle (Littorina saxatilis),LITSAX,7
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Barnacle,B5,,,
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,16
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,16
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,21
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,22
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Common periwinkle (Littorina littorea),LITLIT,24
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,23
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,26
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,27
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Dogwhelk (Nucella lapillus),NUCLAP,28
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Limpet (Tectura testudinalis),TECTES,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Limpet (Tectura testudinalis),TECTES,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F1,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Dogwhelk (Nucella lapillus),NUCLAP,27
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F2,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Common periwinkle (Littorina littorea),LITLIT,22
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Common periwinkle (Littorina littorea),LITLIT,22
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Common periwinkle (Littorina littorea),LITLIT,24
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Dogwhelk (Nucella lapillus),NUCLAP,24
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Dogwhelk (Nucella lapillus),NUCLAP,25
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Limpet (Tectura testudinalis),TECTES,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Limpet (Tectura testudinalis),TECTES,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,7
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F3,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,14
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,15
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,21
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,23
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Common periwinkle (Littorina littorea),LITLIT,24
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,15
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Limpet (Tectura testudinalis),TECTES,15
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F4,Smooth periwinkle (Littorina obtusata),LITOBT,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,15
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,15
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,16
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,19
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Common periwinkle (Littorina littorea),LITLIT,21
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,18
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,20
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,23
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,25
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,26
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,26
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,26
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,29
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Dogwhelk (Nucella lapillus),NUCLAP,29
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,8
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,9
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Limpet (Tectura testudinalis),TECTES,13
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,11
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Fucus,F5,Smooth periwinkle (Littorina obtusata),LITOBT,12
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,18
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,22
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,23
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Common periwinkle (Littorina littorea),LITLIT,24
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Dogwhelk (Nucella lapillus),NUCLAP,31
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Limpet (Tectura testudinalis),TECTES,10
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Limpet (Tectura testudinalis),TECTES,11
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R1,Smooth periwinkle (Littorina obtusata),LITOBT,7
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R2,,,
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R3,Dogwhelk (Nucella lapillus),NUCLAP,10
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R4,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/24/2013,Red Algae,R5,Dogwhelk (Nucella lapillus),NUCLAP,27
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,13
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A1,Common periwinkle (Littorina littorea),LITLIT,14
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A1,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,17
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,20
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,21
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Common periwinkle (Littorina littorea),LITLIT,21
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Rough periwinkle (Littorina saxatilis),LITSAX,11
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,9
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
Acadia NP,ME,Bass Harbor,6/21/2014,Ascophyllum,A2,Smooth periwinkle (Littorina obtusata),LITOBT,10
